title,digest,url,date,author,mid
秋天的童话，是这些可以听到的色彩 | 中国之美,你在秋天里等我。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340256&amp;idx=1&amp;sn=022531d9a45254f8db7e68e58b6dc543&amp;chksm=87f4bdfbb08334ed0352c66cab5d25f443dc88d2996e63523192cfcafc52dfe1e416f3dc04fd&amp;scene=27#wechat_redirect,2016-10-04 20:58:47,0,2649340256
太珍贵了！1949年开国大典彩色高清纪录片,在国庆之际重温历史，珍惜当下。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340193&amp;idx=1&amp;sn=183e17fa52fe56484c8c4e706e97952c&amp;chksm=87f4bdbab08334acd866d9289e2c73a89fafa5534c8a4482e374e7813e7c71adf0d4ea014ff1&amp;scene=27#wechat_redirect,2016-10-04 12:44:38,0,2649340193
10月4日，一分钟看尽天下风云,○国庆假期第三天，全国旅游接待人数1.08亿人次，同比增长14.3%。\n○李克强将视察澳门特别行政区并出席中国－葡语国家经贸合作论坛第五届部长级会议开幕式。\n○甘肃陇南武都区山坡崩塌灾害共造成4死1伤｡,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340188&amp;idx=1&amp;sn=86e64082153209a0cc5bd1203eab0afa&amp;chksm=87f4bd87b0833491c317410752ad03f44dfaf7a62fc780691f2a04bd751381d5478c72a30bd4&amp;scene=27#wechat_redirect,2016-10-04 05:53:09,0,2649340188
再次提醒！别再随便发朋友圈了，否则……,再次提醒,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340183&amp;idx=1&amp;sn=3016cfe03ac7708f5dfcf1d04adb160a&amp;chksm=87f4bd8cb083349ab888811c4d35293db6d9fcd31f645fc9371a4c61895a673481885256454e&amp;scene=27#wechat_redirect,2016-10-03 21:37:14,0,2649340183
每一刻都是崭新的，你的镜头抓住了什么？ | 中国之美,欢庆新中国67周年华诞，新华社推出“寻找中国之美”大型新媒体互动有奖征集活动。活动启动以后，网友纷纷用手机或,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340178&amp;idx=1&amp;sn=b0827bbb8cfbc0f7ad6bb435b06bbc1f&amp;chksm=87f4bd89b083349fecd3cef74c48e52cec7918652cdd46f73c401ece27d935bebb93274a8bc1&amp;scene=27#wechat_redirect,2016-10-03 19:17:10,0,2649340178
10月3日，一分钟看尽天下风云,○国庆假期第二日，全国旅游接待人数1.04亿人次，同比增长12.5%。\n○刘云山对蒙古国进行正式友好访问。\n○甘肃陇南武都区发生塌方事故已造成1死2伤。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340135&amp;idx=1&amp;sn=aff8b6f6851d68dd255f78020305c6cd&amp;chksm=87f4bc7cb083356a2ee32a7e7c612410b512a223fcf9bc40d7fdb684d0da9910ebded58ba152&amp;scene=27#wechat_redirect,2016-10-03 06:11:32,0,2649340135
3天8连击！多地楼市限购大招再次呼啸而至,“金九银十”交界，国内多地接连出台楼市新政。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340140&amp;idx=1&amp;sn=1b71c22ac5943e3a3643a62839a6d164&amp;chksm=87f4bc77b0833561c6b384f4409f745956567059b82345c238e36eaf39b0b3e631c92ac23b52&amp;scene=27#wechat_redirect,2016-10-03 11:46:35,0,2649340140
“素颜”的中国，原来也可以这么好看 | 中国之美,不要从她的全世界路过。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340129&amp;idx=1&amp;sn=f21b20ab7d17dddaefa31238de46f01c&amp;chksm=87f4bc7ab083356c01e062fbe81551b4a28786853e643eddb09a865656c9743291a3d46ff676&amp;scene=27#wechat_redirect,2016-10-02 20:09:09," ",2649340129
这只兔子，感动了无数中国人,种花家的那年那兔，是一颗不折不扣的催泪弹。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340102&amp;idx=1&amp;sn=90053f3f22a2cd5020e0d19cb18302fe&amp;chksm=87f4bc5db083354baa89332c719cf5cabb57ba0574f1f58dec07d157c09b9eea6cb99eb6847a&amp;scene=27#wechat_redirect,2016-10-02 13:57:51,0,2649340102
10月2日，一分钟看尽天下风云,○国庆假期第一天，全国铁路迎来客流最高峰，预计发送旅客1400万人次。\n○郑州实施限购：有2套房的郑州市民禁买180㎡以下住房。\n○网络食品违法查处办法实施，美团503家店铺未公示被曝光。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340091&amp;idx=1&amp;sn=55a387971c8c5f1229b89233fcb6b0c4&amp;chksm=87f4bc20b0833536cb3940eabd94edc7e3c3e88a4f8da8385355a7c372f394394c569354b7ed&amp;scene=27#wechat_redirect,2016-10-02 05:55:59,0,2649340091
今天国庆节，为你讲一个国旗的故事,10月1日，一个家国同心的日子。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340085&amp;idx=1&amp;sn=3bd0f87dfef936e323dc993984096c3c&amp;chksm=87f4bc2eb08335387c14191b0d35427ae437f3e64a76ea4813dd42d65db5c020fecc773575a9&amp;scene=27#wechat_redirect,2016-10-01 21:30:32,0,2649340085
今年，我们用这种方式为祖国母亲庆生 | 中国之美,第一天，我们被这些图感动了，有你的作品吗？,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340082&amp;idx=1&amp;sn=2a97531566a59e2ecf24f037613d2c6d&amp;chksm=87f4bc29b083353f2eb5f8736ff1db9fc87f37ddc13417bcbe38568036ddf8f71964aaa427e9&amp;scene=27#wechat_redirect,2016-10-01 19:50:36,0,2649340082
新华社“寻找中国之美”大型评选活动可以投稿啦！,祖国之美，快来投稿吧。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340054&amp;idx=1&amp;sn=b9485b47de3265194a9b3781e3a780f2&amp;chksm=87f4bc0db083351b3743b77429741765f2f2b5d75e04e3ce07811efc33e75c8d1296b9c5f2cc&amp;scene=27#wechat_redirect,2016-10-01 09:46:48,0,2649340054
国庆节，我为祖国点个赞！,祝福祖国生日快乐！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340044&amp;idx=1&amp;sn=0e7b51cb302210a071c4df5fc5b31ce8&amp;chksm=87f4bc17b08335013011c81e49a0878b3ad81fdac7e5d90b674085c68d485d367a1b7168b752&amp;scene=27#wechat_redirect,2016-10-01 06:33:58,0,2649340044
10月1日，一分钟看尽天下风云,○烈士纪念日向人民英雄敬献花篮仪式在京隆重举行，习近平、李克强、张德江、俞正声、刘云山、王岐山、张高丽出席。\n○国家旅游局：全力保障国庆假日旅游安全和市场秩序。\n○10月1日起我国对普通化妆品免征消费税。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340043&amp;idx=1&amp;sn=a8f836a169e1b9aa4a2e94513dfd7083&amp;chksm=87f4bc10b083350666642a5c2e75cc03419806b943894573f76f83c62c479edb7497e432f676&amp;scene=27#wechat_redirect,2016-10-01 06:02:47,0,2649340043
盘点这些年，习总书记缅怀先烈的瞬间和真情话语,饮水思源、不忘来路，我们缅怀千千万万流血牺牲、无私奉献的革命先烈。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340032&amp;idx=1&amp;sn=9ec35a1891ab424561dc9f458f5c98bd&amp;chksm=87f4bc1bb083350dc5dcdab8bcec6f52ee93da5247e0acd05cb44e879003fc1ad5f9461ffb95&amp;scene=27#wechat_redirect,2016-09-30 21:12:15," ",2649340032
与新华社一起“寻找中国之美”，更有100部裸眼3D手机可拿！,祖国之美，在秋天，在路上，更在你的镜头中。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340025&amp;idx=1&amp;sn=32ef4cd2e160941de10d4833c50c7aba&amp;chksm=87f4bce2b08335f4dcc72e10170172424ffcdb4fdfdfe07c1b6d36e0542c7d2262a362c7de9d&amp;scene=27#wechat_redirect,2016-09-30 16:35:48," ",2649340025
今天是烈士纪念日，向英雄致敬！,当我们缅怀就有了向往！扫描二维码，为烈士献花！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649340000&amp;idx=1&amp;sn=ff22c7de55b9f36739dfd78aaab5a8e5&amp;chksm=87f4bcfbb08335edbfc579915a6c6ec67f3a0b2cbd5582a4993cafc5c66db09e94c151dcf45a&amp;scene=27#wechat_redirect,2016-09-30 08:14:06,0,2649340000
9月30日，一分钟看尽天下风云,○中共中央在北京举行学习《胡锦涛文选》报告会，习近平在会上发表重要讲话。\n○公安部派出工作组赶赴云南会泽指导处置特大刑事案件。\n○浙江遂昌山体滑坡已过24小时，两千余人冒雨救援，仍有26人失联。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339995&amp;idx=1&amp;sn=c960ace312b224a07a5510c8dbceaf9c&amp;chksm=87f4bcc0b08335d6c3cba73dd275e83ea4b6161b0d17f0e737c75a5931aba100f8893d4d46b7&amp;scene=27#wechat_redirect,2016-09-30 06:02:25,0,2649339995
新华社开了一个座谈会，烈士后代们在现场热泪盈眶,“对于一个人，95年很长。对于一个走在时代前列的党，正值青春年华。远方，有我们和父辈的梦想……”,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339988&amp;idx=1&amp;sn=f7cad38d80e4a037e92df98b24275415&amp;chksm=87f4bccfb08335d90948d2617e59831b5100c6b88f0c708d452ce0ce250fc40b11c873e0d66e&amp;scene=27#wechat_redirect,2016-09-29 21:13:01," ",2649339988
饿了么？放心么？,新华社北京9月28日新媒体专电27日，饿了么“9·27”品质节正式拉开帷幕。据饿了么官方发布，“9·27”取,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339981&amp;idx=1&amp;sn=134c92fb2e1f3e19e928df5666f8ba99&amp;chksm=87f4bcd6b08335c0794cb92cfd0eaf7266136ae46e5fc22f6f076a72b22771af033ae0b082cb&amp;scene=27#wechat_redirect,2016-09-29 19:52:05,0,2649339981
他就要下岗了，却感到欣慰…这些年他到底经历了什么？,“看来我这第一高手要下岗了！不过，有桥了我的孩子也能坐车过江，那不是更好吗？”,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339966&amp;idx=1&amp;sn=45fed0ffc3f44d93eb70494539ece677&amp;chksm=87f4bca5b08335b31c43425b27eb42476f52ff8c13c1b348281cd91a3779dd5783d231894921&amp;scene=27#wechat_redirect,2016-09-29 16:17:19," ",2649339966
9月29日，一分钟看尽天下风云,○习近平在中共中央政治局第三十五次集体学习时强调：加强合作推动全球治理体系变革，共同促进人类和平与发展崇高事业。\n○以色列前总统佩雷斯去世，享年93岁。\n○浙江遂昌发生山体滑坡，已初步确定27人失联。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339949&amp;idx=1&amp;sn=d0c01df8939e3e12946149cdc3fe7a32&amp;chksm=87f4bcb6b08335a0fa058c4eff8e96719052e1af1da242a6105b5ef00075d903d2f8c39fa221&amp;scene=27#wechat_redirect,2016-09-29 06:00:16,0,2649339949
这张图，将让你解锁刷微信新姿势！,萌大了！没想到你是这样的中科院,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339943&amp;idx=1&amp;sn=b2f5b8df9576fa0685e068bc0bb832d1&amp;chksm=87f4bcbcb08335aa7b1fb6a25b69a48c5a0124366a3c6658ef9e70122c677eeb4bf1c1423b9d&amp;scene=27#wechat_redirect,2016-09-28 20:09:16,0,2649339943
总理出访全镜头丨十图读懂总理美洲行,5城11天，行程绕地球不止一圈。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339936&amp;idx=1&amp;sn=22f86d6d420f886096036ba94e2db881&amp;chksm=87f4bcbbb08335add788f3ea2ba3bcc7ec1085c31893e25dd708571520e4847b546fa06930f1&amp;scene=27#wechat_redirect,2016-09-28 17:10:32,0,2649339936
九月朋友圈十大谣言！你中招了吗？,最近，一些新老谣言又开始传播起来……,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339933&amp;idx=1&amp;sn=0d9bc5135156b65f174ef895bcd44413&amp;chksm=87f4bc86b0833590592add4ec88f718ebdb55206ce31ea807ac7ea7e22f21171bb16f0bc1b23&amp;scene=27#wechat_redirect,2016-09-28 13:12:41,0,2649339933
李克强看望90岁的菲德尔·卡斯特罗，他们都说了什么？,无论国际风云如何变幻，中古兄弟关系不会变。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339927&amp;idx=1&amp;sn=711b6f441ab449ff4d2627819d04b0f1&amp;chksm=87f4bc8cb083359a8ae1d4c17240d61956edecd44f9df045b876cd194e39d4b8c2bfa1b600cc&amp;scene=27#wechat_redirect,2016-09-28 09:33:03," ",2649339927
9月28日，一分钟看尽天下风云,○中共中央政治局召开会议，习近平主持会议。会议决定，中国共产党第十八届中央委员会第六次全体会议于10月24日至27日在北京召开。 \n○国家旅游局发布国庆节假期旅游服务警示。\n○宁夏石嘴山市煤矿瓦斯爆炸事故已造成18人遇难。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339920&amp;idx=1&amp;sn=a17d870f0a29a40c0a4df7d5e033eab6&amp;chksm=87f4bc8bb083359d684e1ed8c2f9e30fdca9bc76f4eb2790fa5ba0a84e94a3015d68df8fa46a&amp;scene=27#wechat_redirect,2016-09-28 06:00:47,0,2649339920
新华社一报道，滞发一年的助学金就发了，太“巧”了！,中国人民大学已补发，南京大学将补发。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339918&amp;idx=1&amp;sn=ee3789eb6d27e3c0eb67db84f1ce9347&amp;chksm=87f4bc95b08335836ad77c7bd8b67c4efec2429a1819c2a1f4d3378e0127c9a6cd3340e264bd&amp;scene=27#wechat_redirect,2016-09-27 23:12:25,"  ",2649339918
希拉里掉“坑”里，特朗普不靠谱，美国大选电视辩论的套路和演技,一切都是套路，一切都是演技。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339917&amp;idx=1&amp;sn=f2dd875a31cc4798a1e961f95ab2fb24&amp;chksm=87f4bc96b08335804195edabda423a2de37fcfce56e8c3eadae66bb6ede9ee40dfa5f50dbd71&amp;scene=27#wechat_redirect,2016-09-27 22:27:40," ",2649339917
权威发布｜中国共产党第十八届六中全会将于10月24日至27日召开,新华社权威发布。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339904&amp;idx=1&amp;sn=b67ddebacd86b36d9f91872f710dc773&amp;chksm=87f4bc9bb083358d55adc7c9b99fd4b30767b7dfda5e2269bc7fa8c3420539710a12e3fb7d58&amp;scene=27#wechat_redirect,2016-09-27 17:19:22,"  ",2649339904
“人民”成为习近平改革理念的关键词，有何深意？,“人民对美好生活的向往，就是我们的奋斗目标。”,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339889&amp;idx=1&amp;sn=bb85428bdabc8a327a89e114a06cf8b8&amp;chksm=87f4b36ab0833a7c45efcb499ab8b6a3d863121d5ca9c328e4f416d7a8f1694f3484aa6ea4be&amp;scene=27#wechat_redirect,2016-09-27 12:05:53,0,2649339889
9月27日，一分钟看尽天下风云,○习近平视察火箭军机关，要求牢记历史使命，提升战略能力，努力建设一支强大的现代化火箭军。\n○公安部公开通缉十名特大电信网络诈骗犯罪在逃人员。\n○“鲇鱼”加强为强台风级，国家防总启动防汛防台风三级应急响应。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339884&amp;idx=1&amp;sn=8ab4a51b80b1ea338210cd4761bbb80a&amp;chksm=87f4b377b0833a6175ff645a067e8568b0ab94169bc490dd00504a19f64c1976432394ad748d&amp;scene=27#wechat_redirect,2016-09-27 05:57:41,0,2649339884
这几天中国人很牛，出了几个世界大新闻,不吹不黑,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339876&amp;idx=1&amp;sn=c6f2b03e325ee40af3c3963de42f2c11&amp;chksm=87f4b37fb0833a6987420ace69366f0771a8c3d4bbf7fb6a04c418710b3c23af2aec720cc39c&amp;scene=27#wechat_redirect,2016-09-26 21:48:11,0,2649339876
总理出访微镜头丨“新形势”下访问古巴“特别”在哪,无论风云变幻，中国和古巴始终是“好朋友、好同志、好兄弟”。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339869&amp;idx=1&amp;sn=dc26560e522cd3eefab217e7d61a882a&amp;chksm=87f4b346b0833a50105d5c7622874102f2114472ec49c33db3e8b8a14093017e0a0ea02face2&amp;scene=27#wechat_redirect,2016-09-26 19:16:19,0,2649339869
重磅！深圳紧急通报6平米鸽笼房涉嫌违法，交易无效！,“鸽笼房售罄”也为虚假消息！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339861&amp;idx=1&amp;sn=a6e9f26af8f3fc69e66ddb1b54fd6343&amp;chksm=87f4b34eb0833a583ef0c9fe7865b07257e873f69558ae5997269fa7bbabb919796c7345c5b6&amp;scene=27#wechat_redirect,2016-09-26 16:16:40,0,2649339861
深改组1000天｜习近平的改革认识论,一起听习近平讲如何认识改革中的各种“关系”。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339855&amp;idx=1&amp;sn=f8684f363d473c5048bf20778e20f1f6&amp;chksm=87f4b354b0833a4204bdb6db5e1c7f39c063c2d5becd8386895166415123e57f94dc1f897e29&amp;scene=27#wechat_redirect,2016-09-26 12:09:17,0,2649339855
9月26日，一分钟看尽天下风云,○习近平致信祝贺我国500米口径球面射电望远镜落成启用。\n○工信部：将在年底前确保全部电话实名率达100%｡\n○内蒙古客车与货车相撞事故致12人死亡。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339847&amp;idx=1&amp;sn=1e2dbdff01da6e222638892bebf3b601&amp;chksm=87f4b35cb0833a4aa0609d2a4ed6fadea953901377fd7ea832941af94d309143cf1ebf32468c&amp;scene=27#wechat_redirect,2016-09-26 06:01:09,0,2649339847
今天，又一项中国出品的“世界之最”竣工了！习近平发来贺电,给我一双“慧眼”，把星空看个真真切切。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339845&amp;idx=1&amp;sn=24eb1b732269306ec102154b15ff71c5&amp;chksm=87f4b35eb0833a4844f852989a36d40a51d710efaac0aaef544aeb4716f5cf36eb6ee22e39f3&amp;scene=27#wechat_redirect,2016-09-25 23:48:30,新华社记者,2649339845
“小苏打饿死癌细胞”疯传朋友圈，真相其实是…,关于小苏打“饿”死癌细胞，你关心的都在这儿。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339838&amp;idx=1&amp;sn=3f08f45da5fa45e15d8acbcbad915912&amp;chksm=87f4b325b0833a33645a53ceeaaec2f90db4a1a1bd6aa2384f9731768dd2bb284785b3725968&amp;scene=27#wechat_redirect,2016-09-25 20:29:16,新华社记者,2649339838
厉害了学术圈！花费上亿造出“垃圾”，被称为“最大丑闻”,“中国为开放获取期刊贡献达到约4.5亿人民币，成为世界第一大国，其中缘由值得思考。”,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339831&amp;idx=1&amp;sn=582cab0a7eab2c63cb19d3a2a87d72e5&amp;chksm=87f4b32cb0833a3aecc39be26856738958bec09a4d7324932a2d2c27f75e57f1ce69edbb9a77&amp;scene=27#wechat_redirect,2016-09-25 15:04:33,0,2649339831
这个小组很厉害！深改组1000天，看看这份成绩单！,与你有关！深改小组1000天，变化就在你身边。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339827&amp;idx=1&amp;sn=15f512e80a4425ab05f8aeb2558d1e05&amp;chksm=87f4b328b0833a3ed8f45fdb37c85caf06419e277125774aa02e4b1c5b35afcfa18947701b2b&amp;scene=27#wechat_redirect,2016-09-25 11:04:23,0,2649339827
9月25日，一分钟看尽天下风云,○中央全面深化改革领导小组成立已满1000天。\n○台风“鲇鱼”逼近粤闽沿海，或横穿广东带来严重风雨影响。\n○湖北西北地区爆发罕见旱情，超23万人饮水困难。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339817&amp;idx=1&amp;sn=a870b5751a0ad27b867e8859591090ed&amp;chksm=87f4b332b0833a24b2a9cf8e863dcf979a7c76ef4a30a079a8626c53750a297b75c38c4da7e8&amp;scene=27#wechat_redirect,2016-09-25 06:02:19,0,2649339817
总理出访微镜头丨中加关系的“家”味,夕阳西下，中加两国总理夫妇湖边把酒小坐，愉快交谈。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339808&amp;idx=1&amp;sn=9a8a9f6d3541c50de7adcfa9ed4b42dc&amp;chksm=87f4b33bb0833a2d9ea164f0f321a981b2677cc42e79cdf853024753091d0ddcb95d56f18ac0&amp;scene=27#wechat_redirect,2016-09-24 20:18:18,0,2649339808
重大突破！癌细胞，竟被中国医生用小苏打“饿”死了！,为中国医生点赞！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339802&amp;idx=1&amp;sn=60e4c389672fd40a95424ed06f0b200c&amp;chksm=87f4b301b0833a172002678e3c88f54a4c3690632f9882458d41149753d66ee877d9603ba199&amp;scene=27#wechat_redirect,2016-09-24 14:36:30,0,2649339802
深改组1000天，有事@深改组，组长是咱总书记,2013年12月30日，中央全面深化改革领导小组成立，至2016年9月24日已整整1000个日夜，新一轮改革大潮正在席卷神州大地。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339796&amp;idx=1&amp;sn=054091b621d2a62ea8054721879ee7a3&amp;chksm=87f4b30fb0833a1937ff0e44441ef348352d1fc094e70861563b9e8837b2b398282b93b6d310&amp;scene=27#wechat_redirect,2016-09-24 10:53:45,0,2649339796
9月24日，一分钟看尽天下风云,○习近平：铭记红军丰功伟绩，弘扬伟大长征精神。\n○最高法等6部门联手打击电信网络诈骗，年底前电话实名率达到100％。\n○河南睢县校车事故：初步调查认定双方驾驶员均涉嫌违法｡,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339788&amp;idx=1&amp;sn=306b65d662c67db78bbea86ca3b45867&amp;chksm=87f4b317b0833a01c90a1b4687cc797f0812227c33169ea433c607649694e1166e830530ce01&amp;scene=27#wechat_redirect,2016-09-24 06:02:28,0,2649339788
电信诈骗频现，被骗走的钱还能追回来吗？,规定针对电信网络诈骗涉案资金难以及时返还的突出问题，银监会、公安部近日联合出台《电信网络新型违法犯罪案件冻结,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339780&amp;idx=1&amp;sn=cefc6e52a4fbb09118b5e458dfaf0f4c&amp;chksm=87f4b31fb0833a0968bbb989fd7db8d5eae62dc378eb373dd44c3436727e5ac3bd6966cd5866&amp;scene=27#wechat_redirect,2016-09-23 20:13:43,0,2649339780
李克强同加拿大总理特鲁多举行会谈,9月22日，国务院总理李克强在渥太华议会大厦同加拿大总理特鲁多举行会谈。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339778&amp;idx=1&amp;sn=660f9af02220614496daf924f795f996&amp;chksm=87f4b319b0833a0f094c2b921a88063cffa4b3d402bef050e2bb638ad79a35b5d5e3e0b1acb7&amp;scene=27#wechat_redirect,2016-09-23 18:10:39,0,2649339778
国家司法考试明天开考，但这可能是最后一次了,9月24日，我国将举行第15次国家司法考试。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339763&amp;idx=1&amp;sn=b96a9fbf6dabfcbe47f27b958720b1a9&amp;chksm=87f4b3e8b0833afe23b9e2584c7361608a367272205fdb8bce4651b0a63553dcef750a7f5e32&amp;scene=27#wechat_redirect,2016-09-23 12:04:57,0,2649339763
9月23日，一分钟看尽天下风云,○习近平同立陶宛总统格里包斯凯特互致贺电，庆祝两国建交25周年。\n○国家文物局派员前往辽宁调查绥中长城点段维修问题。\n○河南睢县校车安全事故已致13人受伤，其中2名重伤儿童因抢救无效死亡｡,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339757&amp;idx=1&amp;sn=2c3a23eadfe7594fd34e00ed37f6a02a&amp;chksm=87f4b3f6b0833ae0adb1261f8d3bdde1b04c9679fe8c3bf14c034fd19945fcbc370f271f1408&amp;scene=27#wechat_redirect,2016-09-23 06:18:57,0,2649339757
我们的伤痛，世界的遗憾！英公布圆明园被毁前照片，美如仙境引轰动,很美，但又是每个中国人心中的痛！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339750&amp;idx=1&amp;sn=86eff17d6733d36dffb5296b9de0df03&amp;chksm=87f4b3fdb0833aebd484b0d41ed92bf74485dc5f531798f3feeb6d06339199603f15de012f4b&amp;scene=27#wechat_redirect,2016-09-22 22:09:57,0,2649339750
首次亮相联大，李克强发出哪些中国强音？（附讲话全文）,李克强出席第71届联合国大会一般性辩论并发表重要讲话。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339746&amp;idx=1&amp;sn=07aad5ae4d344c1e853c02e30e694fc5&amp;chksm=87f4b3f9b0833aef289085cd7847d2b2fdaaf8400fcb0562aaf24d2b3321758450a7401f7a06&amp;scene=27#wechat_redirect,2016-09-22 19:46:04,新华社记者,2649339746
今天，一项关乎亿万人未来的重大工程在中国诞生了！,中国的诺亚方舟！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339738&amp;idx=1&amp;sn=ba5f865f2e97097e47c8a2a49a12ff82&amp;chksm=87f4b3c1b0833ad708bf2194d389ab75b0f65c1cb66d7bf6d3317b63720560a34ec145ea9427&amp;scene=27#wechat_redirect,2016-09-22 17:46:18,新华社记者,2649339738
你不知道的《红色追寻》三位主播,请备好纸巾，擦干口水，开始咯！,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339732&amp;idx=1&amp;sn=63a8fd5891e4fc7665e7505c334ad89a&amp;chksm=87f4b3cfb0833ad9adcd284dedc6eb6d486c2b77aca82e70561e16b5f095d9edc53b75f95460&amp;scene=27#wechat_redirect,2016-09-22 12:38:51,0,2649339732
9月22日，一分钟看尽天下风云,○李克强在纽约联合国总部出席难民问题领导人峰会并发表讲话。\n○上海将在2018年率先开展5G试点。\n○四川攀枝花强降雨造成9人死亡，8人失联，当地5000多人因灾转移。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&amp;mid=2649339679&amp;idx=1&amp;sn=5528b1cfcd10e6831ff8eb755cff9200&amp;chksm=87f4b384b0833a92726ea7992adf49239357de13fe49705d1ca43ca71d165a7abd4d1f207204&amp;scene=27#wechat_redirect,2016-09-22 06:27:54,0,2649339679
